pos,SRR,low_mean,mean,high_mean,2,max,min,3,1,num_reads,avg_phred_score
2,SRR23143799,31.4188,31.4423,31.4658,Max,31.4541,31.4305,Min,Mean,0,29.31925
3,SRR23143799,31.4553,31.6271,31.799,Max,31.7131,31.5412,Min,Mean,0,29.31925
4,SRR23143799,31.2974,31.6795,32.0616,Max,31.8705,31.4885,Min,Mean,0,29.31925
5,SRR23143799,31.5671,32.0783,32.5895,Max,32.3339,31.8227,Min,Mean,0,29.31925
6,SRR23143799,31.5144,31.981,32.4476,Max,32.2143,31.7477,Min,Mean,0,29.31925
7,SRR23143799,31.3993,32.0058,32.6123,Max,32.3091,31.7026,Min,Mean,0,29.31925
8,SRR23143799,31.8371,32.0311,32.225,Max,32.128,31.9341,Min,Mean,0,29.31925
9,SRR23143799,31.5408,32.0836,32.6264,Max,32.355,31.8122,Min,Mean,0,29.31925
10,SRR23143799,31.7389,32.2391,32.7393,Max,32.4892,31.989,Min,Mean,0,29.31925
11,SRR23143799,31.5494,32.1908,32.8322,Max,32.5115,31.8701,Min,Mean,0,29.31925
12,SRR23143799,31.6773,32.1956,32.7139,Max,32.4548,31.9364,Min,Mean,0,29.31925
13,SRR23143799,31.6274,32.2261,32.8247,Max,32.5254,31.9267,Min,Mean,0,29.31925
14,SRR23143799,31.6113,32.2102,32.809,Max,32.5096,31.9107,Min,Mean,0,29.31925
15,SRR23143799,31.6305,32.2458,32.8611,Max,32.5534,31.9381,Min,Mean,0,29.31925
16,SRR23143799,31.59,32.1975,32.8049,Max,32.5012,31.8937,Min,Mean,0,29.31925
17,SRR23143799,31.6096,32.2195,32.8295,Max,32.5245,31.9146,Min,Mean,0,29.31925
18,SRR23143799,31.495,32.1501,32.8052,Max,32.4777,31.8226,Min,Mean,0,29.31925
19,SRR23143799,31.6199,32.2294,32.8389,Max,32.5342,31.9247,Min,Mean,0,29.31925
20,SRR23143799,31.5737,32.1737,32.7736,Max,32.4736,31.8737,Min,Mean,0,29.31925
21,SRR23143799,31.544,32.1931,32.8423,Max,32.5177,31.8686,Min,Mean,0,29.31925
22,SRR23143799,31.5158,32.1413,32.7667,Max,32.454,31.8285,Min,Mean,0,29.31925
23,SRR23143799,31.4817,32.1363,32.7909,Max,32.4636,31.809,Min,Mean,0,29.31925
24,SRR23143799,31.386,32.0628,32.7396,Max,32.4012,31.7244,Min,Mean,0,29.31925
25,SRR23143799,31.6521,32.1022,32.5523,Max,32.3272,31.8771,Min,Mean,0,29.31925
26,SRR23143799,31.5475,32.0179,32.4882,Max,32.253,31.7827,Min,Mean,0,29.31925
27,SRR23143799,31.5981,32.0579,32.5178,Max,32.2879,31.828,Min,Mean,0,29.31925
28,SRR23143799,31.4863,31.9652,32.4441,Max,32.2046,31.7257,Min,Mean,0,29.31925
29,SRR23143799,31.3607,31.9067,32.4527,Max,32.1797,31.6337,Min,Mean,0,29.31925
30,SRR23143799,31.3907,31.8651,32.3395,Max,32.1023,31.6279,Min,Mean,0,29.31925
31,SRR23143799,31.3635,31.877,32.3904,Max,32.1337,31.6203,Min,Mean,0,29.31925
32,SRR23143799,31.3204,31.7983,32.2762,Max,32.0372,31.5593,Min,Mean,0,29.31925
33,SRR23143799,31.2777,31.8072,32.3367,Max,32.072,31.5425,Min,Mean,0,29.31925
34,SRR23143799,31.1862,31.7481,32.3099,Max,32.029,31.4671,Min,Mean,0,29.31925
35,SRR23143799,31.2807,31.7233,32.1658,Max,31.9445,31.502,Min,Mean,0,29.31925
36,SRR23143799,31.0777,31.6503,32.2228,Max,31.9365,31.364,Min,Mean,0,29.31925
37,SRR23143799,31.063,31.6232,32.1833,Max,31.9032,31.3431,Min,Mean,0,29.31925
38,SRR23143799,31.0295,31.5703,32.1111,Max,31.8407,31.2999,Min,Mean,0,29.31925
39,SRR23143799,30.9622,31.5363,32.1104,Max,31.8233,31.2493,Min,Mean,0,29.31925
40,SRR23143799,30.9146,31.4143,31.9139,Max,31.6641,31.1644,Min,Mean,0,29.31925
41,SRR23143799,30.847,31.3757,31.9044,Max,31.64,31.1113,Min,Mean,0,29.31925
42,SRR23143799,30.8631,31.382,31.9009,Max,31.6414,31.1225,Min,Mean,0,29.31925
43,SRR23143799,30.8053,31.4043,32.0034,Max,31.7039,31.1048,Min,Mean,0,29.31925
44,SRR23143799,30.7395,31.3299,31.9202,Max,31.625,31.0347,Min,Mean,0,29.31925
45,SRR23143799,30.7774,31.222,31.6667,Max,31.4444,30.9997,Min,Mean,0,29.31925
46,SRR23143799,30.7893,31.2102,31.6311,Max,31.4207,30.9997,Min,Mean,0,29.31925
47,SRR23143799,30.6729,31.1075,31.5421,Max,31.3248,30.8902,Min,Mean,0,29.31925
48,SRR23143799,30.6598,31.0669,31.4739,Max,31.2704,30.8633,Min,Mean,0,29.31925
49,SRR23143799,30.5677,30.97,31.3722,Max,31.1711,30.7689,Min,Mean,1,29.31925
50,SRR23143799,30.3545,30.9319,31.5093,Max,31.2206,30.6432,Min,Mean,-1,29.31925
51,SRR23143799,30.446,30.8548,31.2637,Max,31.0592,30.6504,Min,Mean,0,29.31925
52,SRR23143799,30.4006,30.892,31.3835,Max,31.1378,30.6463,Min,Mean,0,29.31925
53,SRR23143799,30.3512,30.7404,31.1297,Max,30.935,30.5458,Min,Mean,0,29.31925
54,SRR23143799,30.397,30.9091,31.4213,Max,31.1652,30.6531,Min,Mean,0,29.31925
55,SRR23143799,30.2843,30.7173,31.1504,Max,30.9339,30.5008,Min,Mean,0,29.31925
56,SRR23143799,30.1973,30.7785,31.3596,Max,31.069,30.4879,Min,Mean,0,29.31925
57,SRR23143799,30.1448,30.6588,31.1727,Max,30.9157,30.4018,Min,Mean,0,29.31925
58,SRR23143799,30.1731,30.7428,31.3125,Max,31.0276,30.4579,Min,Mean,1,29.31925
59,SRR23143799,30.0237,30.5266,31.0294,Max,30.778,30.2752,Min,Mean,-1,29.31925
60,SRR23143799,30.0184,30.5591,31.0998,Max,30.8295,30.2888,Min,Mean,0,29.31925
61,SRR23143799,29.9016,30.4084,30.9151,Max,30.6617,30.155,Min,Mean,0,29.31925
62,SRR23143799,29.9195,30.4316,30.9437,Max,30.6876,30.1756,Min,Mean,1,29.31925
63,SRR23143799,29.8229,30.2687,30.7146,Max,30.4916,30.0458,Min,Mean,-1,29.31925
64,SRR23143799,29.7113,30.3273,30.9433,Max,30.6353,30.0193,Min,Mean,4,29.31925
65,SRR23143799,29.8085,30.1942,30.5799,Max,30.3871,30.0014,Min,Mean,-4,29.31925
66,SRR23143799,29.8191,30.2339,30.6487,Max,30.4413,30.0265,Min,Mean,1,29.31925
67,SRR23143799,29.7972,30.1417,30.4861,Max,30.3139,29.9695,Min,Mean,-1,29.31925
68,SRR23143799,29.2915,30.0572,30.8228,Max,30.44,29.6743,Min,Mean,2,29.31925
69,SRR23143799,29.5461,29.9807,30.4154,Max,30.1981,29.7634,Min,Mean,0,29.31925
70,SRR23143799,29.5722,30.0729,30.5737,Max,30.3233,29.8226,Min,Mean,0,29.31925
71,SRR23143799,29.7314,29.8724,30.0134,Max,29.9429,29.8019,Min,Mean,-2,29.31925
72,SRR23143799,29.8411,29.8707,29.9002,Max,29.8854,29.8559,Min,Mean,0,29.31925
73,SRR23143799,29.2472,29.5005,29.7538,Max,29.6271,29.3739,Min,Mean,0,29.31925
74,SRR23143799,29.3324,29.653,29.9737,Max,29.8134,29.4927,Min,Mean,0,29.31925
75,SRR23143799,28.7101,29.291,29.8719,Max,29.5814,29.0005,Min,Mean,0,29.31925
76,SRR23143799,28.1537,29.1603,30.1668,Max,29.6635,28.657,Min,Mean,0,29.31925
77,SRR23143799,27.0714,28.7246,30.3778,Max,29.5512,27.898,Min,Mean,0,29.31925
78,SRR23143799,27.1703,28.7873,30.4043,Max,29.5958,27.9788,Min,Mean,0,29.31925
79,SRR23143799,27.2956,28.6475,29.9995,Max,29.3235,27.9715,Min,Mean,0,29.31925
80,SRR23143799,26.6236,28.6063,30.589,Max,29.5976,27.6149,Min,Mean,0,29.31925
81,SRR23143799,25.4303,28.0827,30.7352,Max,29.409,26.7565,Min,Mean,0,29.31925
82,SRR23143799,25.2965,28.0701,30.8437,Max,29.4569,26.6833,Min,Mean,0,29.31925
83,SRR23143799,24.619,27.7379,30.8568,Max,29.2973,26.1784,Min,Mean,0,29.31925
84,SRR23143799,24.394,27.7899,31.1857,Max,29.4878,26.092,Min,Mean,0,29.31925
85,SRR23143799,24.0089,27.5262,31.0434,Max,29.2848,25.7675,Min,Mean,1,29.31925
86,SRR23143799,24.0622,27.6237,31.1853,Max,29.4045,25.843,Min,Mean,-1,29.31925
87,SRR23143799,23.3234,27.2698,31.2162,Max,29.243,25.2966,Min,Mean,0,29.31925
88,SRR23143799,23.1084,27.2435,31.3786,Max,29.3111,25.176,Min,Mean,0,29.31925
89,SRR23143799,22.7682,27.0159,31.2636,Max,29.1398,24.8921,Min,Mean,2,29.31925
90,SRR23143799,22.8515,27.0608,31.2701,Max,29.1655,24.9561,Min,Mean,-2,29.31925
91,SRR23143799,22.2356,26.7301,31.2246,Max,28.9773,24.4829,Min,Mean,0,29.31925
92,SRR23143799,22.3095,26.7958,31.2821,Max,29.039,24.5527,Min,Mean,0,29.31925
93,SRR23143799,21.7421,26.5312,31.3202,Max,28.9257,24.1367,Min,Mean,0,29.31925
94,SRR23143799,21.6483,26.5902,31.5321,Max,29.0612,24.1193,Min,Mean,0,29.31925
95,SRR23143799,21.4693,26.3536,31.2379,Max,28.7957,23.9114,Min,Mean,0,29.31925
96,SRR23143799,21.5841,26.4438,31.3035,Max,28.8737,24.0139,Min,Mean,0,29.31925
97,SRR23143799,21.1542,26.2176,31.2811,Max,28.7494,23.6859,Min,Mean,0,29.31925
98,SRR23143799,21.2153,26.3593,31.5034,Max,28.9314,23.7873,Min,Mean,0,29.31925
99,SRR23143799,21.1382,26.1408,31.1433,Max,28.642,23.6395,Min,Mean,0,29.31925
100,SRR23143799,21.2984,26.2939,31.2894,Max,28.7916,23.7962,Min,Mean,0,29.31925
101,SRR23143799,21.1345,26.1007,31.0668,Max,28.5838,23.6176,Min,Mean,0,29.31925
102,SRR23143799,21.2317,26.1907,31.1497,Max,28.6702,23.7112,Min,Mean,0,29.31925
103,SRR23143799,21.003,25.9243,30.8455,Max,28.3849,23.4636,Min,Mean,0,29.31925
104,SRR23143799,20.8781,25.9434,31.0087,Max,28.476,23.4107,Min,Mean,0,29.31925
105,SRR23143799,20.7017,25.669,30.6363,Max,28.1527,23.1853,Min,Mean,0,29.31925
106,SRR23143799,21.2532,25.6499,30.0465,Max,27.8482,23.4516,Min,Mean,0,29.31925
107,SRR23143799,21.7015,25.3795,29.0576,Max,27.2186,23.5405,Min,Mean,0,29.31925
108,SRR23143799,22.2661,25.6703,29.0744,Max,27.3724,23.9682,Min,Mean,0,29.31925
109,SRR23143799,22.4261,25.9324,29.4388,Max,27.6856,24.1793,Min,Mean,0,29.31925
110,SRR23143799,22.9557,26.2488,29.5419,Max,27.8953,24.6023,Min,Mean,0,29.31925
111,SRR23143799,23.2034,26.3723,29.5412,Max,27.9568,24.7878,Min,Mean,0,29.31925
112,SRR23143799,23.6806,26.6507,29.6209,Max,28.1358,25.1657,Min,Mean,0,29.31925
113,SRR23143799,23.7354,26.6917,29.648,Max,28.1699,25.2135,Min,Mean,0,29.31925
114,SRR23143799,23.9777,26.8504,29.7231,Max,28.2867,25.4141,Min,Mean,0,29.31925
115,SRR23143799,23.7887,26.8327,29.8768,Max,28.3548,25.3107,Min,Mean,0,29.31925
116,SRR23143799,23.5904,26.8219,30.0534,Max,28.4376,25.2062,Min,Mean,0,29.31925
117,SRR23143799,23.5548,26.7096,29.8644,Max,28.287,25.1322,Min,Mean,1,29.31925
118,SRR23143799,23.7377,26.8013,29.865,Max,28.3332,25.2695,Min,Mean,-1,29.31925
119,SRR23143799,23.8584,26.8393,29.8202,Max,28.3297,25.3489,Min,Mean,0,29.31925
120,SRR23143799,24.1664,26.9523,29.7383,Max,28.3453,25.5594,Min,Mean,2,29.31925
121,SRR23143799,24.4176,27.0502,29.6828,Max,28.3665,25.7339,Min,Mean,-2,29.31925
122,SRR23143799,24.7359,27.2304,29.7249,Max,28.4777,25.9832,Min,Mean,0,29.31925
123,SRR23143799,24.9693,27.2649,29.5604,Max,28.4126,26.1171,Min,Mean,0,29.31925
124,SRR23143799,25.3103,27.4337,29.557,Max,28.4953,26.372,Min,Mean,0,29.31925
125,SRR23143799,25.3338,27.4699,29.6059,Max,28.5379,26.4018,Min,Mean,1,29.31925
126,SRR23143799,25.5038,27.5901,29.6764,Max,28.6333,26.547,Min,Mean,0,29.31925
127,SRR23143799,25.4106,27.5121,29.6137,Max,28.5629,26.4613,Min,Mean,-1,29.31925
128,SRR23143799,25.5053,27.5807,29.6561,Max,28.6184,26.543,Min,Mean,0,29.31925
129,SRR23143799,25.4787,27.576,29.6732,Max,28.6246,26.5274,Min,Mean,0,29.31925
130,SRR23143799,25.4487,27.5901,29.7315,Max,28.6608,26.5194,Min,Mean,2,29.31925
131,SRR23143799,25.6818,27.643,29.6042,Max,28.6236,26.6624,Min,Mean,-2,29.31925
132,SRR23143799,25.8785,27.7438,29.6091,Max,28.6765,26.8112,Min,Mean,0,29.31925
133,SRR23143799,25.971,27.8368,29.7026,Max,28.7697,26.9039,Min,Mean,1,29.31925
134,SRR23143799,26.3062,27.9213,29.5363,Max,28.7288,27.1137,Min,Mean,0,29.31925
135,SRR23143799,26.3833,27.9899,29.5966,Max,28.7933,27.1866,Min,Mean,1,29.31925
136,SRR23143799,26.559,28.1254,29.6919,Max,28.9087,27.3422,Min,Mean,-2,29.31925
137,SRR23143799,26.5518,28.1528,29.7538,Max,28.9533,27.3523,Min,Mean,0,29.31925
138,SRR23143799,26.6532,28.1696,29.686,Max,28.9278,27.4114,Min,Mean,2,29.31925
139,SRR23143799,26.5818,28.1878,29.7938,Max,28.9908,27.3848,Min,Mean,-2,29.31925
140,SRR23143799,26.7691,28.2156,29.6621,Max,28.9389,27.4923,Min,Mean,0,29.31925
141,SRR23143799,26.6859,28.1961,29.7063,Max,28.9512,27.441,Min,Mean,1,29.31925
142,SRR23143799,26.8492,28.2463,29.6435,Max,28.9449,27.5478,Min,Mean,-1,29.31925
143,SRR23143799,26.8395,28.2763,29.713,Max,28.9946,27.5579,Min,Mean,15731,29.31925
144,SRR23143799,27.1717,28.2883,29.405,Max,28.8466,27.73,Min,Mean,-15731,29.31925
145,SRR23143799,27.1645,28.4445,29.7244,Max,29.0845,27.8045,Min,Mean,0,29.31925
146,SRR23143799,27.12,28.4616,29.8031,Max,29.1323,27.7908,Min,Mean,1,29.31925
147,SRR23143799,27.2169,28.5196,29.8224,Max,29.171,27.8683,Min,Mean,-1,29.31925
148,SRR23143799,27.2789,28.5399,29.8008,Max,29.1703,27.9094,Min,Mean,1,29.31925
149,SRR23143799,27.1534,28.5657,29.978,Max,29.2719,27.8596,Min,Mean,0,29.31925
150,SRR23143799,26.7774,28.3407,29.9041,Max,29.1224,27.5591,Min,Mean,541345,29.31925
0,SRR23143776,32.2313,32.6276,33.024,Max,32.8258,32.4295,Min,Mean,1,29.27095
1,SRR23143776,32.2591,32.8488,33.4386,Max,33.1437,32.554,Min,Mean,-1,29.27095
2,SRR23143776,32.3171,32.7068,33.0966,Max,32.9017,32.5119,Min,Mean,0,29.27095
3,SRR23143776,32.4811,32.8849,33.2886,Max,33.0867,32.683,Min,Mean,0,29.27095
4,SRR23143776,31.1841,31.7604,32.3367,Max,32.0485,31.4722,Min,Mean,0,29.27095
5,SRR23143776,32.6475,33.0894,33.5312,Max,33.3103,32.8684,Min,Mean,0,29.27095
6,SRR23143776,32.6607,33.0771,33.4935,Max,33.2853,32.8689,Min,Mean,0,29.27095
7,SRR23143776,32.614,33.0201,33.4263,Max,33.2232,32.8171,Min,Mean,0,29.27095
8,SRR23143776,32.7499,33.1266,33.5032,Max,33.3149,32.9382,Min,Mean,0,29.27095
9,SRR23143776,32.7217,33.1589,33.5962,Max,33.3776,32.9403,Min,Mean,0,29.27095
10,SRR23143776,32.6474,33.1039,33.5604,Max,33.3322,32.8757,Min,Mean,0,29.27095
11,SRR23143776,32.7704,33.1603,33.5501,Max,33.3552,32.9654,Min,Mean,0,29.27095
12,SRR23143776,32.7522,33.1806,33.6091,Max,33.3948,32.9664,Min,Mean,0,29.27095
13,SRR23143776,32.738,33.1688,33.5995,Max,33.3842,32.9534,Min,Mean,0,29.27095
14,SRR23143776,32.6897,33.1627,33.6357,Max,33.3992,32.9262,Min,Mean,0,29.27095
15,SRR23143776,32.6986,33.1288,33.5591,Max,33.3439,32.9137,Min,Mean,0,29.27095
16,SRR23143776,32.679,33.1486,33.6182,Max,33.3834,32.9138,Min,Mean,0,29.27095
17,SRR23143776,32.6636,33.1559,33.6482,Max,33.402,32.9097,Min,Mean,0,29.27095
18,SRR23143776,32.6484,33.1289,33.6094,Max,33.3692,32.8886,Min,Mean,10293,29.27095
19,SRR23143776,31.6223,32.7934,33.9645,Max,33.3789,32.2079,Min,Mean,-10293,29.27095
20,SRR23143776,32.6197,33.0391,33.4584,Max,33.2487,32.8294,Min,Mean,0,29.27095
21,SRR23143776,32.5087,33.0542,33.5997,Max,33.327,32.7815,Min,Mean,0,29.27095
22,SRR23143776,32.2669,32.9167,33.5665,Max,33.2416,32.5918,Min,Mean,0,29.27095
23,SRR23143776,32.2185,32.8904,33.5623,Max,33.2264,32.5544,Min,Mean,0,29.27095
24,SRR23143776,32.1668,32.824,33.4812,Max,33.1526,32.4954,Min,Mean,0,29.27095
25,SRR23143776,32.1875,32.7781,33.3686,Max,33.0734,32.4828,Min,Mean,0,29.27095
26,SRR23143776,32.0987,32.6983,33.2979,Max,32.9981,32.3985,Min,Mean,0,29.27095
27,SRR23143776,31.6898,32.5068,33.3238,Max,32.9153,32.0983,Min,Mean,0,29.27095
28,SRR23143776,31.7275,32.4985,33.2695,Max,32.884,32.113,Min,Mean,0,29.27095
29,SRR23143776,31.6287,32.2809,32.933,Max,32.6069,31.9548,Min,Mean,0,29.27095
30,SRR23143776,31.4876,32.0309,32.5742,Max,32.3026,31.7593,Min,Mean,0,29.27095
31,SRR23143776,31.2288,32.0551,32.8814,Max,32.4682,31.6419,Min,Mean,0,29.27095
32,SRR23143776,30.7502,31.6601,32.5701,Max,32.1151,31.2051,Min,Mean,0,29.27095
33,SRR23143776,30.8847,31.7087,32.5327,Max,32.1207,31.2967,Min,Mean,0,29.27095
34,SRR23143776,30.8682,31.4532,32.0382,Max,31.7457,31.1607,Min,Mean,0,29.27095
35,SRR23143776,30.4597,31.4068,32.3539,Max,31.8804,30.9332,Min,Mean,0,29.27095
36,SRR23143776,30.6885,31.4141,32.1396,Max,31.7768,31.0513,Min,Mean,0,29.27095
37,SRR23143776,29.6577,31.2567,32.8558,Max,32.0562,30.4572,Min,Mean,0,29.27095
38,SRR23143776,30.9217,31.5065,32.0912,Max,31.7988,31.2141,Min,Mean,0,29.27095
39,SRR23143776,30.067,31.1769,32.2868,Max,31.7318,30.622,Min,Mean,0,29.27095
40,SRR23143776,30.0435,30.8991,31.7548,Max,31.327,30.4713,Min,Mean,9121,29.27095
41,SRR23143776,30.6615,30.811,30.9606,Max,30.8858,30.7363,Min,Mean,-9121,29.27095
42,SRR23143776,30.6285,31.1461,31.6636,Max,31.4048,30.8873,Min,Mean,0,29.27095
43,SRR23143776,30.7799,30.8336,30.8874,Max,30.8605,30.8067,Min,Mean,0,29.27095
44,SRR23143776,30.0991,30.7229,31.3467,Max,31.0348,30.411,Min,Mean,0,29.27095
45,SRR23143776,30.0446,30.4979,30.9512,Max,30.7246,30.2713,Min,Mean,0,29.27095
46,SRR23143776,30.4432,30.4765,30.5099,Max,30.4932,30.4598,Min,Mean,0,29.27095
47,SRR23143776,29.9886,30.4895,30.9905,Max,30.74,30.239,Min,Mean,0,29.27095
48,SRR23143776,29.4124,30.2921,31.1718,Max,30.732,29.8523,Min,Mean,0,29.27095
49,SRR23143776,29.5493,30.2305,30.9117,Max,30.5711,29.8899,Min,Mean,0,29.27095
50,SRR23143776,29.7487,30.2756,30.8024,Max,30.539,30.0121,Min,Mean,0,29.27095
51,SRR23143776,29.7962,30.268,30.7398,Max,30.5039,30.0321,Min,Mean,0,29.27095
52,SRR23143776,29.8217,30.4649,31.108,Max,30.7864,30.1433,Min,Mean,0,29.27095
53,SRR23143776,29.3547,30.2138,31.073,Max,30.6434,29.7843,Min,Mean,0,29.27095
54,SRR23143776,29.5389,30.2636,30.9883,Max,30.626,29.9012,Min,Mean,0,29.27095
55,SRR23143776,29.6644,29.7973,29.9302,Max,29.8637,29.7309,Min,Mean,0,29.27095
56,SRR23143776,28.9893,30.1925,31.3957,Max,30.7941,29.5909,Min,Mean,0,29.27095
57,SRR23143776,28.9471,29.9683,30.9895,Max,30.4789,29.4577,Min,Mean,0,29.27095
58,SRR23143776,28.5657,29.9625,31.3592,Max,30.6608,29.2641,Min,Mean,4770,29.27095
59,SRR23143776,28.7832,30.1029,31.4226,Max,30.7628,29.4431,Min,Mean,-4770,29.27095
60,SRR23143776,29.5114,30.2605,31.0097,Max,30.6351,29.886,Min,Mean,0,29.27095
61,SRR23143776,28.6627,29.8044,30.9462,Max,30.3753,29.2336,Min,Mean,0,29.27095
62,SRR23143776,28.8349,30.1363,31.4377,Max,30.787,29.4856,Min,Mean,0,29.27095
63,SRR23143776,28.786,29.8771,30.9682,Max,30.4226,29.3315,Min,Mean,4659,29.27095
64,SRR23143776,29.2343,29.8991,30.5639,Max,30.2315,29.5667,Min,Mean,-4659,29.27095
65,SRR23143776,29.545,29.7134,29.8817,Max,29.7975,29.6292,Min,Mean,0,29.27095
66,SRR23143776,29.1183,29.7341,30.3498,Max,30.0419,29.4262,Min,Mean,0,29.27095
67,SRR23143776,28.6802,29.8043,30.9283,Max,30.3663,29.2422,Min,Mean,0,29.27095
68,SRR23143776,28.5454,29.816,31.0865,Max,30.4513,29.1807,Min,Mean,0,29.27095
69,SRR23143776,28.9858,29.8231,30.6604,Max,30.2418,29.4045,Min,Mean,0,29.27095
70,SRR23143776,28.929,29.648,30.367,Max,30.0075,29.2885,Min,Mean,0,29.27095
71,SRR23143776,28.6587,29.5035,30.3483,Max,29.9259,29.0811,Min,Mean,0,29.27095
72,SRR23143776,28.6923,29.6657,30.6391,Max,30.1524,29.179,Min,Mean,0,29.27095
73,SRR23143776,28.7532,29.2951,29.837,Max,29.5661,29.0241,Min,Mean,0,29.27095
74,SRR23143776,28.2079,29.5091,30.8103,Max,30.1597,28.8585,Min,Mean,0,29.27095
75,SRR23143776,28.464,29.2728,30.0815,Max,29.6771,28.8684,Min,Mean,0,29.27095
76,SRR23143776,28.8195,29.1997,29.5798,Max,29.3897,29.0096,Min,Mean,0,29.27095
77,SRR23143776,28.2687,29.0481,29.8275,Max,29.4378,28.6584,Min,Mean,0,29.27095
78,SRR23143776,28.9684,29.0982,29.2279,Max,29.1631,29.0333,Min,Mean,0,29.27095
79,SRR23143776,28.5824,28.6994,28.8165,Max,28.758,28.6409,Min,Mean,0,29.27095
80,SRR23143776,28.6776,28.8061,28.9346,Max,28.8704,28.7419,Min,Mean,0,29.27095
81,SRR23143776,28.4181,28.593,28.7679,Max,28.6804,28.5056,Min,Mean,0,29.27095
82,SRR23143776,28.6373,28.6418,28.6462,Max,28.644,28.6396,Min,Mean,0,29.27095
83,SRR23143776,28.3507,28.4384,28.526,Max,28.4822,28.3946,Min,Mean,0,29.27095
84,SRR23143776,27.9265,28.3635,28.8006,Max,28.5821,28.145,Min,Mean,0,29.27095
85,SRR23143776,28.0628,28.1559,28.2491,Max,28.2025,28.1094,Min,Mean,0,29.27095
86,SRR23143776,28.1859,28.2888,28.3917,Max,28.3403,28.2374,Min,Mean,0,29.27095
87,SRR23143776,27.6517,28.003,28.3543,Max,28.1786,27.8273,Min,Mean,0,29.27095
88,SRR23143776,27.5224,28.2445,28.9666,Max,28.6056,27.8835,Min,Mean,0,29.27095
89,SRR23143776,27.6844,27.8825,28.0806,Max,27.9816,27.7835,Min,Mean,0,29.27095
90,SRR23143776,27.5622,28.2894,29.0166,Max,28.653,27.9258,Min,Mean,0,29.27095
91,SRR23143776,27.1761,27.6477,28.1193,Max,27.8835,27.4119,Min,Mean,15,29.27095
92,SRR23143776,27.261,27.8194,28.3778,Max,28.0986,27.5402,Min,Mean,-15,29.27095
93,SRR23143776,27.1234,27.3923,27.6612,Max,27.5268,27.2579,Min,Mean,9331,29.27095
94,SRR23143776,26.6374,27.6102,28.583,Max,28.0966,27.1238,Min,Mean,-9331,29.27095
95,SRR23143776,26.676,27.6387,28.6014,Max,28.1201,27.1573,Min,Mean,0,29.27095
96,SRR23143776,26.9218,27.6766,28.4314,Max,28.054,27.2992,Min,Mean,0,29.27095
97,SRR23143776,26.5793,27.2831,27.9869,Max,27.635,26.9312,Min,Mean,0,29.27095
98,SRR23143776,26.6134,27.2539,27.8945,Max,27.5742,26.9337,Min,Mean,0,29.27095
99,SRR23143776,26.3174,27.2135,28.1096,Max,27.6615,26.7655,Min,Mean,0,29.27095
100,SRR23143776,26.5505,27.311,28.0715,Max,27.6913,26.9308,Min,Mean,0,29.27095
101,SRR23143776,25.9487,26.8922,27.8357,Max,27.364,26.4204,Min,Mean,0,29.27095
102,SRR23143776,25.7015,26.8992,28.0968,Max,27.498,26.3003,Min,Mean,0,29.27095
103,SRR23143776,25.2781,26.8114,28.3447,Max,27.578,26.0447,Min,Mean,0,29.27095
104,SRR23143776,25.0917,26.6876,28.2835,Max,27.4856,25.8896,Min,Mean,0,29.27095
105,SRR23143776,25.0855,26.4683,27.851,Max,27.1596,25.7769,Min,Mean,0,29.27095
106,SRR23143776,25.208,26.5469,27.8857,Max,27.2163,25.8774,Min,Mean,0,29.27095
107,SRR23143776,25.7122,26.5593,27.4064,Max,26.9828,26.1357,Min,Mean,0,29.27095
108,SRR23143776,25.8651,26.5154,27.1657,Max,26.8406,26.1903,Min,Mean,0,29.27095
109,SRR23143776,26.0203,26.4078,26.7953,Max,26.6016,26.2141,Min,Mean,0,29.27095
110,SRR23143776,26.2667,26.747,27.2273,Max,26.9872,26.5069,Min,Mean,0,29.27095
111,SRR23143776,25.9838,26.6407,27.2976,Max,26.9692,26.3123,Min,Mean,0,29.27095
112,SRR23143776,25.7891,26.6914,27.5938,Max,27.1426,26.2403,Min,Mean,0,29.27095
113,SRR23143776,25.9084,26.6771,27.4458,Max,27.0614,26.2927,Min,Mean,0,29.27095
114,SRR23143776,25.6905,26.6232,27.556,Max,27.0896,26.1568,Min,Mean,0,29.27095
115,SRR23143776,25.3421,26.3406,27.3391,Max,26.8398,25.8413,Min,Mean,0,29.27095
116,SRR23143776,25.4822,26.5177,27.5533,Max,27.0355,25.9999,Min,Mean,0,29.27095
117,SRR23143776,25.5077,26.3714,27.2351,Max,26.8032,25.9395,Min,Mean,0,29.27095
118,SRR23143776,25.2343,26.256,27.2776,Max,26.7668,25.7451,Min,Mean,0,29.27095
119,SRR23143776,25.5656,26.3714,27.1771,Max,26.7742,25.9685,Min,Mean,0,29.27095
120,SRR23143776,25.4839,26.697,27.9101,Max,27.3036,26.0905,Min,Mean,0,29.27095
121,SRR23143776,25.4901,26.4502,27.4103,Max,26.9302,25.9701,Min,Mean,20,29.27095
122,SRR23143776,25.5456,26.7519,27.9582,Max,27.3551,26.1487,Min,Mean,-20,29.27095
123,SRR23143776,25.7033,26.5871,27.4709,Max,27.029,26.1452,Min,Mean,0,29.27095
124,SRR23143776,25.8764,26.7858,27.6951,Max,27.2404,26.3311,Min,Mean,0,29.27095
125,SRR23143776,25.7926,26.6324,27.4722,Max,27.0523,26.2125,Min,Mean,4149,29.27095
